| DSID |  Sample  | Total events | Sample Lumi [fb-1] | AMIXsec [pb] | BR  | FiltEff | Total higher order xsec [pb] | K-factor | Higher order xsec sample [pb] | 
| 363615 | mc15_13TeV.363615.MGPy8EG_N30NLO_Wenu_Ht700_1000_CVetoBVeto | 194000 | 85.22 | 4.0185  | 1.0 | 0.56647 | Undefined  | 1.0 | 2.276359695 | 
| 363616 | mc15_13TeV.363616.MGPy8EG_N30NLO_Wenu_Ht700_1000_CFilterBVeto | 98200 | 80.61 | 4.0077  | 1.0 | 0.30395 | Undefined  | 1.0 | 1.218140415 | 
| 363617 | mc15_13TeV.363617.MGPy8EG_N30NLO_Wenu_Ht700_1000_BFilter | 98000 | 190.27 | 4.0123  | 1.0 | 0.12837 | Undefined  | 1.0 | 0.515058951 | 
| 363618 | mc15_13TeV.363618.MGPy8EG_N30NLO_Wenu_Ht1000_2000_CVetoBVeto | 43000 | 59.26 | 1.3239  | 1.0 | 0.5481 | Undefined  | 1.0 | 0.72562959 | 
| 363619 | mc15_13TeV.363619.MGPy8EG_N30NLO_Wenu_Ht1000_2000_CFilterBVeto | 44200 | 108.23 | 1.329  | 1.0 | 0.3073 | Undefined  | 1.0 | 0.4084017 | 
| 363620 | mc15_13TeV.363620.MGPy8EG_N30NLO_Wenu_Ht1000_2000_BFilter | 44200 | 233.51 | 1.3258  | 1.0 | 0.14277 | Undefined  | 1.0 | 0.189284466 | 
| 363621 | mc15_13TeV.363621.MGPy8EG_N30NLO_Wenu_Ht2000_E_CMS_CVetoBVeto | 2000 | 91.54 | 0.042887  | 1.0 | 0.50942 | Undefined  | 1.0 | 0.021847496 | 
| 363622 | mc15_13TeV.363622.MGPy8EG_N30NLO_Wenu_Ht2000_E_CMS_CFilterBVeto | 300 | 22.25 | 0.042853  | 1.0 | 0.31458 | Undefined  | 1.0 | 0.013480697 | 
| 363623 | mc15_13TeV.363623.MGPy8EG_N30NLO_Wenu_Ht2000_E_CMS_BFilter | 9880 | 1378.63 | 0.047382  | 1.0 | 0.15125 | Undefined  | 1.0 | 0.007166528 | 
| 363624 | mc15_13TeV.363624.MGPy8EG_N30NLO_Wmunu_Ht0_70_CVetoBVeto | 25000000 | 1.79 | 16720.0  | 1.0 | 0.83755 | Undefined  | 1.0 | 14003.836 | 
| 363625 | mc15_13TeV.363625.MGPy8EG_N30NLO_Wmunu_Ht0_70_CFilterBVeto | 9997600 | 4.32 | 16717.0  | 1.0 | 0.13835 | Undefined  | 1.0 | 2312.79695 | 
