| DSID |  Sample  | Total events | Sample Lumi [fb-1] | AMIXsec [pb] | BR  | FiltEff | Total higher order xsec [pb] | K-factor | Higher order xsec sample [pb] | 
| 361629 | mc15_13TeV.361629.MadGraphPythia8EvtGen_A14NNPDF23LO_Zee_lowMll_Np1 | 800000 | 17.78 | 44.988  | 1.0 | 1.0 | Undefined  | 1.232 | 55.425216 | 
| 361630 | mc15_13TeV.361630.MadGraphPythia8EvtGen_A14NNPDF23LO_Zee_lowMll_Np2 | 600000 | 20.48 | 29.292  | 1.0 | 1.0 | Undefined  | 1.232 | 36.087744 | 
| 361631 | mc15_13TeV.361631.MadGraphPythia8EvtGen_A14NNPDF23LO_Zee_lowMll_Np3 | 297000 | 48.55 | 6.117  | 1.0 | 1.0 | Undefined  | 1.232 | 7.536144 | 
| 361632 | mc15_13TeV.361632.MadGraphPythia8EvtGen_A14NNPDF23LO_Zee_lowMll_Np4 | 98500 | 44.59 | 2.2091  | 1.0 | 1.0 | Undefined  | 1.232 | 2.7216112 | 
| 361633 | mc15_13TeV.361633.MadGraphPythia8EvtGen_A14NNPDF23LO_Zmumu_lowMll_Np0 | 1000000 | 0.37 | 2677.1  | 1.0 | 1.0 | Undefined  | 1.232 | 3298.1872 | 
| 361634 | mc15_13TeV.361634.MadGraphPythia8EvtGen_A14NNPDF23LO_Zmumu_lowMll_Np1 | 800000 | 17.79 | 44.98  | 1.0 | 1.0 | Undefined  | 1.232 | 55.41536 | 
| 361635 | mc15_13TeV.361635.MadGraphPythia8EvtGen_A14NNPDF23LO_Zmumu_lowMll_Np2 | 600000 | 20.48 | 29.302  | 1.0 | 1.0 | Undefined  | 1.232 | 36.100064 | 
| 361636 | mc15_13TeV.361636.MadGraphPythia8EvtGen_A14NNPDF23LO_Zmumu_lowMll_Np3 | 296500 | 48.54 | 6.1088  | 1.0 | 1.0 | Undefined  | 1.232 | 7.5260416 | 
| 361637 | mc15_13TeV.361637.MadGraphPythia8EvtGen_A14NNPDF23LO_Zmumu_lowMll_Np4 | 97000 | 43.63 | 2.2231  | 1.0 | 1.0 | Undefined  | 1.232 | 2.7388592 | 
| 361638 | mc15_13TeV.361638.MadGraphPythia8EvtGen_A14NNPDF23LO_Ztautau_lowMll_Np0 | 1000000 | 0.41 | 2412.4  | 1.0 | 1.0 | Undefined  | 1.232 | 2972.0768 | 
| 361639 | mc15_13TeV.361639.MadGraphPythia8EvtGen_A14NNPDF23LO_Ztautau_lowMll_Np1 | 800000 | 17.38 | 46.019  | 1.0 | 1.0 | Undefined  | 1.232 | 56.695408 | 
| 361640 | mc15_13TeV.361640.MadGraphPythia8EvtGen_A14NNPDF23LO_Ztautau_lowMll_Np2 | 600000 | 20.8 | 28.852  | 1.0 | 1.0 | Undefined  | 1.232 | 35.545664 | 
| 361641 | mc15_13TeV.361641.MadGraphPythia8EvtGen_A14NNPDF23LO_Ztautau_lowMll_Np3 | 295500 | 48.83 | 6.0513  | 1.0 | 1.0 | Undefined  | 1.232 | 7.4552016 | 
| 361642 | mc15_13TeV.361642.MadGraphPythia8EvtGen_A14NNPDF23LO_Ztautau_lowMll_Np4 | 93500 | 42.29 | 2.2111  | 1.0 | 1.0 | Undefined  | 1.232 | 2.7240752 | 
| 363123 | mc15_13TeV.363123.MGPy8EG_N30NLO_Zmumu_Ht0_70_CVetoBVeto | 1958000 | 1.37 | 1714.5  | 1.0 | 0.83157 | 2103.42  | 1.141 | 1626.75423887 | 
| 363124 | mc15_13TeV.363124.MGPy8EG_N30NLO_Zmumu_Ht0_70_CFilterBVeto | 572500 | 3.08 | 1715.5  | 1.0 | 0.10835 | 2103.42  | 1.141 | 212.082718925 | 
| 363125 | mc15_13TeV.363125.MGPy8EG_N30NLO_Zmumu_Ht0_70_BFilter | 500000 | 4.93 | 1715.7  | 1.0 | 0.059162 | 2103.42  | 1.141 | 115.816341719 | 
| 363138 | mc15_13TeV.363138.MGPy8EG_N30NLO_Zmumu_Ht700_1000_CVetoBVeto | 5000 | 20.08 | 0.43601  | 1.0 | 0.57118 | 2103.42  | 1.141 | 0.284154859 | 
