| DSID |  Sample  | Total events | Sample Lumi [fb-1] | AMIXsec [pb] | BR  | FiltEff | Total higher order xsec [pb] | K-factor | Higher order xsec sample [pb] | 
| 301029 | mc15_13TeV.301029.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYmumu_1750M2000 | 50000 | 217476.4 | 0.00022991  | 1.0 | 1.0 | Undefined  | 1.0 | 0.00022991 | 
| 301030 | mc15_13TeV.301030.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYmumu_2000M2250 | 50000 | 481370.94 | 0.00010387  | 1.0 | 1.0 | Undefined  | 1.0 | 0.00010387 | 
| 301031 | mc15_13TeV.301031.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYmumu_2250M2500 | 50000 | 1012145.75 | 4.94e-05  | 1.0 | 1.0 | Undefined  | 1.0 | 4.94e-05 | 
| 301032 | mc15_13TeV.301032.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYmumu_2500M2750 | 50000 | 2044822.51 | 2.4452e-05  | 1.0 | 1.0 | Undefined  | 1.0 | 2.4452e-05 | 
| 301033 | mc15_13TeV.301033.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYmumu_2750M3000 | 50000 | 4004164.33 | 1.2487e-05  | 1.0 | 1.0 | Undefined  | 1.0 | 1.2487e-05 | 
| 301034 | mc15_13TeV.301034.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYmumu_3000M3500 | 50000 | 4985541.93 | 1.0029e-05  | 1.0 | 1.0 | Undefined  | 1.0 | 1.0029e-05 | 
| 301035 | mc15_13TeV.301035.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYmumu_3500M4000 | 50000 | 17040419.88 | 2.9342e-06  | 1.0 | 1.0 | Undefined  | 1.0 | 2.934e-06 | 
| 301036 | mc15_13TeV.301036.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYmumu_4000M4500 | 50000 | 55701617.57 | 8.9764e-07  | 1.0 | 1.0 | Undefined  | 1.0 | 8.98e-07 | 
| 301037 | mc15_13TeV.301037.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYmumu_4500M5000 | 50000 | 178119767.73 | 2.8071e-07  | 1.0 | 1.0 | Undefined  | 1.0 | 2.81e-07 | 
| 301038 | mc15_13TeV.301038.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYmumu_5000M | 50000 | 395288165.07 | 1.2649e-07  | 1.0 | 1.0 | Undefined  | 1.0 | 1.26e-07 | 
| 301040 | mc15_13TeV.301040.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_120M180 | 450000 | 25.75 | 17.479  | 1.0 | 1.0 | Undefined  | 1.0 | 17.479 | 
| 301041 | mc15_13TeV.301041.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_180M250 | 450000 | 154.04 | 2.9213  | 1.0 | 1.0 | Undefined  | 1.0 | 2.9213 | 
| 301042 | mc15_13TeV.301042.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_250M400 | 450000 | 415.9 | 1.082  | 1.0 | 1.0 | Undefined  | 1.0 | 1.082 | 
| 301043 | mc15_13TeV.301043.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_400M600 | 450000 | 2301.79 | 0.1955  | 1.0 | 1.0 | Undefined  | 1.0 | 0.1955 | 
| 301044 | mc15_13TeV.301044.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_600M800 | 450000 | 12031.76 | 0.037401  | 1.0 | 1.0 | Undefined  | 1.0 | 0.037401 | 
| 301045 | mc15_13TeV.301045.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_800M1000 | 450000 | 42424.81 | 0.010607  | 1.0 | 1.0 | Undefined  | 1.0 | 0.010607 | 
| 301046 | mc15_13TeV.301046.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_1000M1250 | 450000 | 105671.01 | 0.0042585  | 1.0 | 1.0 | Undefined  | 1.0 | 0.0042585 | 
| 301047 | mc15_13TeV.301047.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_1250M1500 | 450000 | 316455.7 | 0.001422  | 1.0 | 1.0 | Undefined  | 1.0 | 0.001422 | 
| 301048 | mc15_13TeV.301048.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_1500M1750 | 350000 | 641919.15 | 0.00054524  | 1.0 | 1.0 | Undefined  | 1.0 | 0.00054524 | 
| 301049 | mc15_13TeV.301049.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_1750M2000 | 235000 | 1022094.64 | 0.00022992  | 1.0 | 1.0 | Undefined  | 1.0 | 0.00022992 | 
| 301050 | mc15_13TeV.301050.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_2000M2250 | 450000 | 4332755.63 | 0.00010386  | 1.0 | 1.0 | Undefined  | 1.0 | 0.00010386 | 
| 301051 | mc15_13TeV.301051.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_2250M2500 | 350000 | 7084590.0 | 4.9403e-05  | 1.0 | 1.0 | Undefined  | 1.0 | 4.9403e-05 | 
| 301052 | mc15_13TeV.301052.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_2500M2750 | 350000 | 14312586.9 | 2.4454e-05  | 1.0 | 1.0 | Undefined  | 1.0 | 2.4454e-05 | 
| 301053 | mc15_13TeV.301053.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_2750M3000 | 350000 | 28022417.93 | 1.249e-05  | 1.0 | 1.0 | Undefined  | 1.0 | 1.249e-05 | 
| 301054 | mc15_13TeV.301054.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_3000M3500 | 350000 | 34891835.31 | 1.0031e-05  | 1.0 | 1.0 | Undefined  | 1.0 | 1.0031e-05 | 
| 301055 | mc15_13TeV.301055.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_3500M4000 | 400000 | 136318713.15 | 2.9343e-06  | 1.0 | 1.0 | Undefined  | 1.0 | 2.934e-06 | 
| 301056 | mc15_13TeV.301056.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_4000M4500 | 315000 | 350912372.17 | 8.9766e-07  | 1.0 | 1.0 | Undefined  | 1.0 | 8.98e-07 | 
| 301057 | mc15_13TeV.301057.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_4500M5000 | 350000 | 1246838374.12 | 2.8071e-07  | 1.0 | 1.0 | Undefined  | 1.0 | 2.81e-07 | 
| 301058 | mc15_13TeV.301058.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_5000M | 350000 | 2767235926.63 | 1.2648e-07  | 1.0 | 1.0 | Undefined  | 1.0 | 1.26e-07 | 
| 361664 | mc15_13TeV.361664.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYee_6M10 | 6975000 | 9.72 | 13960.0  | 1.0 | 0.051393 | Undefined  | 1.0 | 717.44628 | 
| 361665 | mc15_13TeV.361665.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYee_10M60 | 10550000 | 5.98 | 6621.4  | 1.0 | 0.26631 | Undefined  | 1.0 | 1763.345034 | 
| 361666 | mc15_13TeV.361666.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYmumu_6M10 | 6960000 | 9.15 | 13960.0  | 1.0 | 0.054459 | Undefined  | 1.0 | 760.24764 | 
| 361667 | mc15_13TeV.361667.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYmumu_10M60 | 10560000 | 5.83 | 6621.3  | 1.0 | 0.27361 | Undefined  | 1.0 | 1811.653893 | 
| 361668 | mc15_13TeV.361668.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_6M10 | 999800 | 121.56 | 13960.0  | 1.0 | 0.000589 | Undefined  | 1.0 | 8.2249528 | 
| 361669 | mc15_13TeV.361669.PowhegPythia8EvtGen_AZNLOCTEQ6L1_DYtautau_10M60 | 475000 | 4.75 | 6621.6  | 1.0 | 0.015115 | Undefined  | 1.0 | 100.085484 | 
