| DSID |  Sample  | Total events | Sample Lumi [fb-1] | AMIXsec [pb] | BR  | FiltEff | Total higher order xsec [pb] | K-factor | Higher order xsec sample [pb] | 
| 410025 | mc15_13TeV.410025.PowhegPythiaEvtGen_P2012_SingleTopSchan_noAllHad_top | 1000000 | 487.4 | 2.0517  | 0.3246 | 1.0 | 6.35  | 1.0046 | 0.669068766 | 
| 410026 | mc15_13TeV.410026.PowhegPythiaEvtGen_P2012_SingleTopSchan_noAllHad_antitop | 1000000 | 792.71 | 1.2615  | 0.3246 | 1.0 | 3.97  | 1.0215 | 0.418299685 | 
| 410047 | mc15_13TeV.410047.PowhegHerwigppEvtGen_UEEE5_singletop_tchan_lept_top | 4910000 | 112.58 | 43.614  | 1.0 | 1.0 | Undefined  | 1.0 | 43.614 | 
| 410048 | mc15_13TeV.410048.PowhegHerwigppEvtGen_UEEE5_singletop_tchan_lept_antitop | 4910000 | 190.72 | 25.744  | 1.0 | 1.0 | Undefined  | 1.0 | 25.744 | 
| 410049 | mc15_13TeV.410049.MadGraphPythiaEvtGen_P2012_tZ_4fl_tchan_trilepton | 1000000 | 110331.44 | 0.0090636  | 1.0 | 1.0 | Undefined  | 1.0 | 0.0090636 | 
| 410050 | mc15_13TeV.410050.MadGraphPythiaEvtGen_P2012_tZ_4fl_tchan_noAllHad | 1000000 | 4164.41 | 0.24013  | 1.0 | 1.0 | Undefined  | 1.0 | 0.24013 | 
| 410062 | mc15_13TeV.410062.PowhegPythiaEvtGen_P2012_Wt_DS_inclusive_top | 5000000 | 154.4 | 32.384  | 1.0 | 1.0 | 71.7  | 1.054 | 34.132736 | 
| 410063 | mc15_13TeV.410063.PowhegPythiaEvtGen_P2012_Wt_DS_inclusive_antitop | 5000000 | 154.53 | 32.357  | 1.0 | 1.0 | 71.7  | 1.054 | 34.104278 | 
| 410064 | mc15_13TeV.410064.PowhegPythiaEvtGen_P2012_Wt_DS_dilepton_top | 1000000 | 292.97 | 3.4133  | 1.0 | 1.0 | 71.7  | 1.054 | 3.5976182 | 
| 410065 | mc15_13TeV.410065.PowhegPythiaEvtGen_P2012_Wt_DS_dilepton_antitop | 1000000 | 293.34 | 3.409  | 1.0 | 1.0 | 71.7  | 1.054 | 3.593086 | 
| 410099 | mc15_13TeV.410099.PowhegPythiaEvtGen_P2012radHi_Wt_inclusive_top | 5000000 | 143.2 | 34.917  | 1.0 | 1.0 | 71.7  | 1.027 | 35.859759 | 
| 410100 | mc15_13TeV.410100.PowhegPythiaEvtGen_P2012radLo_Wt_inclusive_top | 5000000 | 149.67 | 33.407  | 1.0 | 1.0 | 71.7  | 1.073 | 35.845711 | 
| 410101 | mc15_13TeV.410101.PowhegPythiaEvtGen_P2012radHi_Wt_inclusive_antitop | 5000000 | 143.3 | 34.893  | 1.0 | 1.0 | 71.7  | 1.027 | 35.835111 | 
| 410102 | mc15_13TeV.410102.PowhegPythiaEvtGen_P2012radLo_Wt_inclusive_antitop | 4999000 | 149.72 | 33.388  | 1.0 | 1.0 | 71.7  | 1.073 | 35.825324 | 
| 410103 | mc15_13TeV.410103.PowhegPythiaEvtGen_P2012radHi_Wt_dilepton_top | 1000000 | 271.81 | 3.679  | 1.0 | 1.0 | 71.7  | 1.027 | 3.778333 | 
| 410104 | mc15_13TeV.410104.PowhegPythiaEvtGen_P2012radLo_Wt_dilepton_top | 1000000 | 284.08 | 3.5201  | 1.0 | 1.0 | 71.7  | 1.073 | 3.7770673 | 
| 410105 | mc15_13TeV.410105.PowhegPythiaEvtGen_P2012radHi_Wt_dilepton_antitop | 1000000 | 271.98 | 3.6767  | 1.0 | 1.0 | 71.7  | 1.027 | 3.7759709 | 
| 410106 | mc15_13TeV.410106.PowhegPythiaEvtGen_P2012radLo_Wt_dilepton_antitop | 1000000 | 284.24 | 3.5181  | 1.0 | 1.0 | 71.7  | 1.073 | 3.7749213 | 
| 410107 | mc15_13TeV.410107.PowhegPythiaEvtGen_P2012radHi_SingleTopSchan_lept_top | 1000000 | 481.81 | 2.0755  | 1.0 | 1.0 | Undefined  | 1.0 | 2.0755 | 
| 410108 | mc15_13TeV.410108.PowhegPythiaEvtGen_P2012radLo_SingleTopSchan_lept_top | 1000000 | 491.86 | 2.0331  | 1.0 | 1.0 | Undefined  | 1.0 | 2.0331 | 
| 410109 | mc15_13TeV.410109.PowhegPythiaEvtGen_P2012radHi_SingleTopSchan_lept_antitop | 1000000 | 784.13 | 1.2753  | 1.0 | 1.0 | Undefined  | 1.0 | 1.2753 | 
| 410110 | mc15_13TeV.410110.PowhegPythiaEvtGen_P2012radLo_SingleTopSchan_lept_antitop | 1000000 | 799.11 | 1.2514  | 1.0 | 1.0 | Undefined  | 1.0 | 1.2514 | 
| 410141 | mc15_13TeV.410141.aMcAtNloHerwigppEvtGen_singletop_tchan_lept | 4895000 | 71.18 | 68.768  | 1.0 | 1.0 | Undefined  | 1.0 | 68.768 | 
| 410145 | mc15_13TeV.410145.PowhegHerwigppEvtGen_UEEE5_Wt_dilepton_top | 982000 | 245.5 | 4.0  | 1.0 | 1.0 | 71.7  | 0.968 | 3.872 | 
| 410146 | mc15_13TeV.410146.PowhegHerwigppEvtGen_UEEE5_Wt_dilepton_antitop | 982000 | 245.5 | 4.0  | 1.0 | 1.0 | 71.7  | 0.968 | 3.872 | 
| 410147 | mc15_13TeV.410147.PowhegHerwigppEvtGen_UEEE5_Wt_inclusive_top | 4900000 | 144.12 | 34.0  | 1.0 | 1.0 | 71.7  | 1.054 | 35.836 | 
| 410148 | mc15_13TeV.410148.PowhegHerwigppEvtGen_UEEE5_Wt_inclusive_antitop | 4905000 | 144.26 | 34.0  | 1.0 | 1.0 | 71.7  | 1.054 | 35.836 | 
| 410151 | mc15_13TeV.410151.MadGraphPythiaEvtGen_P2012radLo_tZ_4fl_tchan_noAllHad | 995000 | 5038.48 | 0.19748  | 1.0 | 1.0 | Undefined  | 1.0 | 0.19748 | 
| 410152 | mc15_13TeV.410152.MadGraphPythiaEvtGen_P2012radHi_tZ_4fl_tchan_noAllHad | 1000000 | 3348.29 | 0.29866  | 1.0 | 1.0 | Undefined  | 1.0 | 0.29866 | 
| 410153 | mc15_13TeV.410153.MadGraphPythiaEvtGen_P2012radLo_tZ_4fl_tchan_trilepton | 1000000 | 134618.49 | 0.0074284  | 1.0 | 1.0 | Undefined  | 1.0 | 0.0074284 | 
| 410154 | mc15_13TeV.410154.MadGraphPythiaEvtGen_P2012radHi_tZ_4fl_tchan_trilepton | 1000000 | 88873.09 | 0.011252  | 1.0 | 1.0 | Undefined  | 1.0 | 0.011252 | 
| 410164 | mc15_13TeV.410164.aMcAtNloHerwigppEvtGen_UEEE5_CTEQ6L1_CT10ME_Wt_dilepton | 1965000 | 249.64 | 7.8714  | 1.0 | 1.0 | Undefined  | 1.0 | 7.8714 | 
| 410215 | mc15_13TeV.410215.aMcAtNloPythia8EvtGen_A14_NNPDF23LO_260000_tWZDR | 90000 | 5784.81 | 0.015558  | 1.0 | 1.0 | Undefined  | 1.0 | 0.015558 | 
| 410217 | mc15_13TeV.410217.aMcAtNloHerwigppEvtGen_UEEE5_CTEQ6L1_CT10ME_260000_tWZDR | 90000 | 5812.83 | 0.015483  | 1.0 | 1.0 | Undefined  | 1.0 | 0.015483 | 
