| DSID |  Sample  | Total events | Sample Lumi [fb-1] | AMIXsec [pb] | BR  | FiltEff | Total higher order xsec [pb] | K-factor | Higher order xsec sample [pb] | 
| 301105 | mc15_13TeV.301105.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplusmunu_800M1000 | 50000 | 2829.98 | 0.017668  | 1.0 | 1.0 | Undefined  | 1.0 | 0.017668 | 
| 301106 | mc15_13TeV.301106.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplusmunu_1000M1250 | 50000 | 6859.18 | 0.0072895  | 1.0 | 1.0 | Undefined  | 1.0 | 0.0072895 | 
| 301107 | mc15_13TeV.301107.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplusmunu_1250M1500 | 50000 | 19943.36 | 0.0025071  | 1.0 | 1.0 | Undefined  | 1.0 | 0.0025071 | 
| 301108 | mc15_13TeV.301108.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplusmunu_1500M1750 | 50000 | 50695.54 | 0.00098628  | 1.0 | 1.0 | Undefined  | 1.0 | 0.00098628 | 
| 301109 | mc15_13TeV.301109.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplusmunu_1750M2000 | 50000 | 117766.21 | 0.00042457  | 1.0 | 1.0 | Undefined  | 1.0 | 0.00042457 | 
| 301110 | mc15_13TeV.301110.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplusmunu_2000M2250 | 50000 | 256897.7 | 0.00019463  | 1.0 | 1.0 | Undefined  | 1.0 | 0.00019463 | 
| 301111 | mc15_13TeV.301111.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplusmunu_2250M2500 | 50000 | 535624.38 | 9.3349e-05  | 1.0 | 1.0 | Undefined  | 1.0 | 9.3349e-05 | 
| 301112 | mc15_13TeV.301112.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplusmunu_2500M2750 | 50000 | 1080870.75 | 4.6259e-05  | 1.0 | 1.0 | Undefined  | 1.0 | 4.6259e-05 | 
| 301113 | mc15_13TeV.301113.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplusmunu_2750M3000 | 50000 | 2129834.72 | 2.3476e-05  | 1.0 | 1.0 | Undefined  | 1.0 | 2.3476e-05 | 
| 301114 | mc15_13TeV.301114.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplusmunu_3000M3500 | 50000 | 2710027.1 | 1.845e-05  | 1.0 | 1.0 | Undefined  | 1.0 | 1.845e-05 | 
| 301115 | mc15_13TeV.301115.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplusmunu_3500M4000 | 50000 | 9810076.91 | 5.0968e-06  | 1.0 | 1.0 | Undefined  | 1.0 | 5.097e-06 | 
| 301116 | mc15_13TeV.301116.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplusmunu_4000M4500 | 50000 | 34947927.59 | 1.4307e-06  | 1.0 | 1.0 | Undefined  | 1.0 | 1.431e-06 | 
| 301117 | mc15_13TeV.301117.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplusmunu_4500M5000 | 50000 | 124604381.09 | 4.0127e-07  | 1.0 | 1.0 | Undefined  | 1.0 | 4.01e-07 | 
| 301118 | mc15_13TeV.301118.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wplusmunu_5000M | 50000 | 325817802.68 | 1.5346e-07  | 1.0 | 1.0 | Undefined  | 1.0 | 1.53e-07 | 
| 301120 | mc15_13TeV.301120.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wminmunu_120M180 | 500000 | 22.52 | 22.198  | 1.0 | 1.0 | Undefined  | 1.0 | 22.198 | 
| 301121 | mc15_13TeV.301121.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wminmunu_180M250 | 250000 | 76.1 | 3.2853  | 1.0 | 1.0 | Undefined  | 1.0 | 3.2853 | 
| 301122 | mc15_13TeV.301122.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wminmunu_250M400 | 150000 | 138.48 | 1.0832  | 1.0 | 1.0 | Undefined  | 1.0 | 1.0832 | 
| 301123 | mc15_13TeV.301123.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wminmunu_400M600 | 100000 | 570.09 | 0.17541  | 1.0 | 1.0 | Undefined  | 1.0 | 0.17541 | 
| 301124 | mc15_13TeV.301124.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wminmunu_600M800 | 50000 | 1613.94 | 0.03098  | 1.0 | 1.0 | Undefined  | 1.0 | 0.03098 | 
| 301125 | mc15_13TeV.301125.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wminmunu_800M1000 | 50000 | 6033.91 | 0.0082865  | 1.0 | 1.0 | Undefined  | 1.0 | 0.0082865 | 
| 301126 | mc15_13TeV.301126.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wminmunu_1000M1250 | 50000 | 15825.79 | 0.0031594  | 1.0 | 1.0 | Undefined  | 1.0 | 0.0031594 | 
| 301127 | mc15_13TeV.301127.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wminmunu_1250M1500 | 50000 | 49855.42 | 0.0010029  | 1.0 | 1.0 | Undefined  | 1.0 | 0.0010029 | 
| 301128 | mc15_13TeV.301128.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wminmunu_1500M1750 | 50000 | 135825.27 | 0.00036812  | 1.0 | 1.0 | Undefined  | 1.0 | 0.00036812 | 
| 301129 | mc15_13TeV.301129.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wminmunu_1750M2000 | 50000 | 334560.05 | 0.00014945  | 1.0 | 1.0 | Undefined  | 1.0 | 0.00014945 | 
| 301130 | mc15_13TeV.301130.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wminmunu_2000M2250 | 50000 | 765567.82 | 6.5311e-05  | 1.0 | 1.0 | Undefined  | 1.0 | 6.5311e-05 | 
| 301131 | mc15_13TeV.301131.PowhegPythia8EvtGen_AZNLOCTEQ6L1_Wminmunu_2250M2500 | 50000 | 1657440.25 | 3.0167e-05  | 1.0 | 1.0 | Undefined  | 1.0 | 3.0167e-05 | 
