| DSID |  Sample  | Total events | Sample Lumi [fb-1] | AMIXsec [pb] | BR  | FiltEff | Total higher order xsec [pb] | K-factor | Higher order xsec sample [pb] | 
| 361464 | mc15_13TeV.361464.Sherpa_CT10_Znunu_Pt1000_2000_BFilter | 29980 | 26323.27 | 0.0057757  | 1.0 | 0.197191 | 11373.  | 0.9141 | 0.001041083 | 
| 361467 | mc15_13TeV.361467.Sherpa_CT10_Znunu_Pt2000_E_CMS_BFilter | 9910 | 1958360.57 | 2.3457e-05  | 1.0 | 0.215729 | 11373.  | 0.9141 | 4.626e-06 | 
| 407102 | mc15_13TeV.407102.Sherpa_CT10_Zee_LO_Pt0_70_BFilter | 2000000 | 11.49 | 2015.2  | 1.0 | 0.086403 | Undefined  | 1.0 | 174.1193256 | 
| 407105 | mc15_13TeV.407105.Sherpa_CT10_Zee_LO_Pt70_140_BFilter | 300000 | 31.97 | 67.357  | 1.0 | 0.13931 | Undefined  | 1.0 | 9.38350367 | 
| 407108 | mc15_13TeV.407108.Sherpa_CT10_Zee_LO_Pt140_280_BFilter | 50000 | 32.24 | 10.642  | 1.0 | 0.14572 | Undefined  | 1.0 | 1.55075224 | 
| 407111 | mc15_13TeV.407111.Sherpa_CT10_Zee_LO_Pt280_500_BFilter | 300000 | 2548.61 | 0.77903  | 1.0 | 0.1511 | Undefined  | 1.0 | 0.117711433 | 
| 407114 | mc15_13TeV.407114.Sherpa_CT10_Zee_LO_Pt500_700_BFilter | 200000 | 26342.29 | 0.048644  | 1.0 | 0.15608 | Undefined  | 1.0 | 0.007592356 | 
| 407117 | mc15_13TeV.407117.Sherpa_CT10_Zee_LO_Pt700_1000_BFilter | 30000 | 21442.37 | 0.00874  | 1.0 | 0.16008 | Undefined  | 1.0 | 0.001399099 | 
| 407120 | mc15_13TeV.407120.Sherpa_CT10_Zee_LO_Pt1000_E_CMS_BFilter | 20000 | 102824.41 | 0.0011871  | 1.0 | 0.16385 | Undefined  | 1.0 | 0.000194506 | 
| 407123 | mc15_13TeV.407123.Sherpa_CT10_Zmumu_LO_Pt0_70_BFilter | 2000000 | 11.5 | 2015.2  | 1.0 | 0.086335 | Undefined  | 1.0 | 173.982292 | 
| 407126 | mc15_13TeV.407126.Sherpa_CT10_Zmumu_LO_Pt70_140_BFilter | 300000 | 31.96 | 67.323  | 1.0 | 0.13944 | Undefined  | 1.0 | 9.38751912 | 
| 407129 | mc15_13TeV.407129.Sherpa_CT10_Zmumu_LO_Pt140_280_BFilter | 50000 | 32.33 | 10.658  | 1.0 | 0.1451 | Undefined  | 1.0 | 1.5464758 | 
| 407132 | mc15_13TeV.407132.Sherpa_CT10_Zmumu_LO_Pt280_500_BFilter | 300000 | 2544.8 | 0.77937  | 1.0 | 0.15126 | Undefined  | 1.0 | 0.117887506 | 
| 407135 | mc15_13TeV.407135.Sherpa_CT10_Zmumu_LO_Pt500_700_BFilter | 200000 | 26205.75 | 0.048645  | 1.0 | 0.15689 | Undefined  | 1.0 | 0.007631914 | 
| 407138 | mc15_13TeV.407138.Sherpa_CT10_Zmumu_LO_Pt700_1000_BFilter | 30000 | 21548.97 | 0.008789  | 1.0 | 0.1584 | Undefined  | 1.0 | 0.001392178 | 
| 407141 | mc15_13TeV.407141.Sherpa_CT10_Zmumu_LO_Pt1000_E_CMS_BFilter | 20000 | 103978.26 | 0.0011847  | 1.0 | 0.16236 | Undefined  | 1.0 | 0.000192348 | 
| 407144 | mc15_13TeV.407144.Sherpa_CT10_Ztautau_LO_Pt0_70_BFilter | 2000000 | 11.49 | 2015.1  | 1.0 | 0.086399 | Undefined  | 1.0 | 174.1026249 | 
| 407147 | mc15_13TeV.407147.Sherpa_CT10_Ztautau_LO_Pt70_140_BFilter | 300000 | 32.08 | 67.331  | 1.0 | 0.13889 | Undefined  | 1.0 | 9.35160259 | 
| 407150 | mc15_13TeV.407150.Sherpa_CT10_Ztautau_LO_Pt140_280_BFilter | 50000 | 32.43 | 10.637  | 1.0 | 0.14494 | Undefined  | 1.0 | 1.54172678 | 
| 407153 | mc15_13TeV.407153.Sherpa_CT10_Ztautau_LO_Pt280_500_BFilter | 300000 | 2551.72 | 0.77906  | 1.0 | 0.15091 | Undefined  | 1.0 | 0.117567945 | 
| 407156 | mc15_13TeV.407156.Sherpa_CT10_Ztautau_LO_Pt500_700_BFilter | 200000 | 26284.13 | 0.048655  | 1.0 | 0.15639 | Undefined  | 1.0 | 0.007609155 | 
| 407159 | mc15_13TeV.407159.Sherpa_CT10_Ztautau_LO_Pt700_1000_BFilter | 30000 | 21417.8 | 0.0087692  | 1.0 | 0.15973 | Undefined  | 1.0 | 0.001400704 | 
| 407162 | mc15_13TeV.407162.Sherpa_CT10_Ztautau_LO_Pt1000_E_CMS_BFilter | 20000 | 102813.1 | 0.0011847  | 1.0 | 0.1642 | Undefined  | 1.0 | 0.000194528 | 
| 407165 | mc15_13TeV.407165.Sherpa_CT10_Znunu_LO_Pt0_70_BFilter | 7000000 | 7.26 | 10919.0  | 1.0 | 0.088293 | Undefined  | 1.0 | 964.071267 | 
| 407168 | mc15_13TeV.407168.Sherpa_CT10_Znunu_LO_Pt70_140_BFilter | 1999500 | 37.52 | 378.98  | 1.0 | 0.14063 | Undefined  | 1.0 | 53.2959574 | 
| 407171 | mc15_13TeV.407171.Sherpa_CT10_Znunu_LO_Pt140_280_BFilter | 350000 | 39.9 | 60.04  | 1.0 | 0.14611 | Undefined  | 1.0 | 8.7724444 | 
| 407174 | mc15_13TeV.407174.Sherpa_CT10_Znunu_LO_Pt280_500_BFilter | 500000 | 754.44 | 4.3544  | 1.0 | 0.1522 | Undefined  | 1.0 | 0.66273968 | 
| 407177 | mc15_13TeV.407177.Sherpa_CT10_Znunu_LO_Pt500_700_BFilter | 300000 | 7112.22 | 0.2686  | 1.0 | 0.15704 | Undefined  | 1.0 | 0.042180944 | 
| 407180 | mc15_13TeV.407180.Sherpa_CT10_Znunu_LO_Pt700_1000_BFilter | 100000 | 12953.83 | 0.048164  | 1.0 | 0.16028 | Undefined  | 1.0 | 0.007719726 | 
| 407183 | mc15_13TeV.407183.Sherpa_CT10_Znunu_LO_Pt1000_E_CMS_BFilter | 30000 | 28453.28 | 0.0064412  | 1.0 | 0.16369 | Undefined  | 1.0 | 0.00105436 | 
