| DSID |  Sample  | Total events | Sample Lumi [fb-1] | AMIXsec [pb] | BR  | FiltEff | Total higher order xsec [pb] | K-factor | Higher order xsec sample [pb] | 
| 303723 | mc15_13TeV.303723.PowhegPythiaEvtGen_P2012_ttbar_hdamp172p5_allhad_mtt_2 | 230000 | 202.16 | 696.24  | 1.0 | 0.001634 | Undefined  | 1.0 | 1.137725784 | 
| 303724 | mc15_13TeV.303724.PowhegPythiaEvtGen_P2012_ttbar_hdamp172p5_allhad_mtt_3 | 100000 | 198.53 | 696.22  | 1.0 | 0.000723 | Undefined  | 1.0 | 0.503701246 | 
| 303725 | mc15_13TeV.303725.PowhegPythiaEvtGen_P2012_ttbar_hdamp172p5_allhad_mtt_4 | 75000 | 245.81 | 696.24  | 1.0 | 0.000438 | Undefined  | 1.0 | 0.305113255 | 
| 303726 | mc15_13TeV.303726.PowhegPythiaEvtGen_P2012_ttbar_hdamp172p5_allhad_mtt_5 | 45000 | 249.41 | 696.24  | 1.0 | 0.000259 | Undefined  | 1.0 | 0.180423634 | 
| 343362 | mc15_13TeV.343362.PowhegPythiaEvtGen_P2012_ttbar_hdamp172p5_dil_highMjj | 11988800 | 91735.11 | 696.23  | 1.0 | 0.000188 | Undefined  | 1.0 | 0.130689333 | 
| 343637 | mc15_13TeV.343637.PowhegPythiaEvtGen_P2012_ttbar_hdamp172p5_threelepton | 9978866 | 14.33 | 696.23  | 1.0 | 1.0 | Undefined  | 1.0 | 696.23 | 
| 343852 | mc15_13TeV.343852.MadGraphPythia8EvtGen_A14NNPDF23LO_ttbar_Np0 | 499300 | 50870.65 | 22.414  | 1.0 | 0.000438 | Undefined  | 1.0 | 0.009815091 | 
| 343853 | mc15_13TeV.343853.MadGraphPythia8EvtGen_A14NNPDF23LO_ttbar_Np1 | 1986800 | 48286.26 | 19.888  | 1.0 | 0.002069 | Undefined  | 1.0 | 0.041146283 | 
| 343854 | mc15_13TeV.343854.MadGraphPythia8EvtGen_A14NNPDF23LO_ttbar_Np2 | 4800000 | 47110.84 | 16.421  | 1.0 | 0.006205 | Undefined  | 1.0 | 0.101887379 | 
| 407009 | mc15_13TeV.407009.PowhegPythiaEvtGen_P2012CT10_ttbarHT6c_1k_hdamp172p5_nonAH | 10000000 | 626.64 | 696.22  | 1.0 | 0.022921 | 831.76  | 1.1949 | 19.068284245 | 
| 407010 | mc15_13TeV.407010.PowhegPythiaEvtGen_P2012CT10_ttbarHT1k_1k5_hdamp172p5_nonAH | 2000000 | 896.49 | 696.22  | 1.0 | 0.003204 | 831.76  | 1.1949 | 2.665728834 | 
| 407011 | mc15_13TeV.407011.PowhegPythiaEvtGen_P2012CT10_ttbarHT1k5_hdamp172p5_nonAH | 500000 | 1270.54 | 696.23  | 1.0 | 0.000565 | 831.76  | 1.1949 | 0.470232424 | 
| 407012 | mc15_13TeV.407012.PowhegPythiaEvtGen_P2012CT10_ttbarMET200_hdamp172p5_nonAH | 3995000 | 622.39 | 696.22  | 1.0 | 0.009219 | 831.76  | 1.1949 | 7.669803669 | 
| 407029 | mc15_13TeV.407029.PhPyEG_CT10_P2012radHiC6L1_ttbarHT6c_1k_hdamp345_down_nonAH | 10000000 | 492.69 | 783.84  | 1.0 | 0.025894 | 831.76  | 1.0611 | 21.536884566 | 
| 407030 | mc15_13TeV.407030.PhPyEG_CT10_P2012radHiC6L1_ttbarHT1k_1k5_hdamp345_down_nonAH | 2000000 | 643.91 | 783.84  | 1.0 | 0.003963 | 831.76  | 1.0611 | 3.295823696 | 
| 407031 | mc15_13TeV.407031.PhPyEG_CT10_P2012radHiC6L1_ttbarHT1k5_hdamp345_down_nonAH | 496800 | 845.36 | 783.85  | 1.0 | 0.00075 | 831.76  | 1.0611 | 0.623582856 | 
| 407032 | mc15_13TeV.407032.PhPyEG_CT10_P2012radHiC6L1_ttbarMET200_hdamp345_down_nonAH | 4000000 | 540.64 | 783.83  | 1.0 | 0.009439 | 831.76  | 1.0611 | 7.850707253 | 
| 407033 | mc15_13TeV.407033.PhPyEG_CT10_P2012radLoC6L1_ttbarHT6c_1k_hdamp172_up_nonAH | 10000000 | 758.35 | 611.11  | 1.0 | 0.021578 | 831.76  | 1.3611 | 17.948188134 | 
