| DSID |  Sample  | Total events | Sample Lumi [fb-1] | AMIXsec [pb] | BR  | FiltEff | Total higher order xsec [pb] | K-factor | Higher order xsec sample [pb] | 
| 361078 | mc15_13TeV.361078.Sherpa_CT10_ggllvvNoHiggs | 100000 | 268.99 | 0.37176  | 1.0 | 1.0 | Undefined  | 0.91 | 0.3383016 | 
| 361079 | mc15_13TeV.361079.Sherpa_CT10_ggllvvOnlyHiggs | 5000 | 9.3 | 0.53739  | 1.0 | 1.0 | Undefined  | 0.91 | 0.4890249 | 
| 361080 | mc15_13TeV.361080.Sherpa_CT10_ggllvv_ZZcuts | 5000 | 98.43 | 0.050798  | 1.0 | 1.0 | Undefined  | 0.91 | 0.04622618 | 
| 361084 | mc15_13TeV.361084.Sherpa_CT10_WqqZll | 250000 | 66.52 | 3.7583  | 1.0 | 1.0 | Undefined  | 0.91 | 3.420053 | 
| 361086 | mc15_13TeV.361086.Sherpa_CT10_ZqqZll | 0 | 0.0 | 16.59  | 1.0 | 0.14253 | Undefined  | 0.91 | 2.151761157 | 
| 361087 | mc15_13TeV.361087.Sherpa_CT10_ZqqZvv | 0 | 0.0 | 16.492  | 1.0 | 0.28096 | Undefined  | 0.91 | 4.216569011 | 
| 361088 | mc15_13TeV.361088.Sherpa_CT10_lvvv | 2000000 | 588.22 | 3.4001  | 1.0 | 1.0 | Undefined  | 0.91 | 3.094091 | 
| 361089 | mc15_13TeV.361089.Sherpa_CT10_vvvv | 1000000 | 1515.91 | 0.65967  | 1.0 | 1.0 | Undefined  | 0.91 | 0.6002997 | 
| 361090 | mc15_13TeV.361090.Sherpa_CT10_llll_M4l100 | 2000000 | 1253.57 | 1.5948  | 1.0 | 1.0004 | Undefined  | 0.91 | 1.451848507 | 
| 361091 | mc15_13TeV.361091.Sherpa_CT10_WplvWmqq_SHv21_improved | 2000000 | 80.37 | 24.885  | 1.0 | 1.0 | Undefined  | 0.91 | 22.64535 | 
| 361092 | mc15_13TeV.361092.Sherpa_CT10_WpqqWmlv_SHv21_improved | 2000000 | 80.46 | 24.857  | 1.0 | 1.0 | Undefined  | 0.91 | 22.61987 | 
| 361093 | mc15_13TeV.361093.Sherpa_CT10_WlvZqq_SHv21_improved | 2000000 | 174.0 | 11.494  | 1.0 | 1.0 | Undefined  | 0.91 | 10.45954 | 
| 361094 | mc15_13TeV.361094.Sherpa_CT10_WqqZll_SHv21_improved | 500000 | 146.05 | 3.4234  | 1.0 | 1.0 | Undefined  | 0.91 | 3.115294 | 
| 361095 | mc15_13TeV.361095.Sherpa_CT10_WqqZvv_SHv21_improved | 1000000 | 147.56 | 6.777  | 1.0 | 1.0 | Undefined  | 0.91 | 6.16707 | 
| 361096 | mc15_13TeV.361096.Sherpa_CT10_ZqqZll_SHv21_improved | 500000 | 212.51 | 16.445  | 1.0 | 0.14307 | Undefined  | 0.91 | 2.141035397 | 
| 361097 | mc15_13TeV.361097.Sherpa_CT10_ZqqZvv_SHv21_improved | 500000 | 107.88 | 16.432  | 1.0 | 0.28207 | Undefined  | 0.91 | 4.217826558 | 
| 361499 | mc15_13TeV.361499.Sherpa_CT10_llvvjj_EW6_highMjj | 200000 | 8523.53 | 0.20117  | 1.0 | 0.11664 | Undefined  | 1.0 | 0.023464469 | 
| 361598 | mc15_13TeV.361598.Sherpa_CT10_llvvjj_EW6_noHiggs_highMjj | 200000 | 16877.14 | 0.095498  | 1.0 | 0.12409 | Undefined  | 1.0 | 0.011850347 | 
| 361643 | mc15_13TeV.361643.Sherpa_CT10_llvvjj_ss_EW4_FSFup | 10000 | 396.84 | 0.025199  | 1.0 | 1.0 | Undefined  | 1.0 | 0.025199 | 
| 361644 | mc15_13TeV.361644.Sherpa_CT10_llvvjj_ss_EW4_QSFdown | 10000 | 371.26 | 0.026935  | 1.0 | 1.0 | Undefined  | 1.0 | 0.026935 | 
| 361645 | mc15_13TeV.361645.Sherpa_CT10_llvvjj_ss_EW4_QSFup | 10000 | 393.36 | 0.025422  | 1.0 | 1.0 | Undefined  | 1.0 | 0.025422 | 
| 361646 | mc15_13TeV.361646.Sherpa_CT10_llvvjj_ss_EW4_RSFdown | 10000 | 296.82 | 0.03369  | 1.0 | 1.0 | Undefined  | 1.0 | 0.03369 | 
| 361647 | mc15_13TeV.361647.Sherpa_CT10_llvvjj_ss_EW4_RSFup | 10000 | 471.97 | 0.021188  | 1.0 | 1.0 | Undefined  | 1.0 | 0.021188 | 
| 361648 | mc15_13TeV.361648.Sherpa_CT10_llvvjj_ss_EW6_CKKWdown | 10000 | 229.06 | 0.043657  | 1.0 | 1.0 | Undefined  | 1.0 | 0.043657 | 
| 361649 | mc15_13TeV.361649.Sherpa_CT10_llvvjj_ss_EW6_CKKWup | 10000 | 233.13 | 0.042895  | 1.0 | 1.0 | Undefined  | 1.0 | 0.042895 | 
| 361650 | mc15_13TeV.361650.Sherpa_CT10_llvvjj_ss_EW6_FSFdown | 10000 | 224.84 | 0.044477  | 1.0 | 1.0 | Undefined  | 1.0 | 0.044477 | 
| 361651 | mc15_13TeV.361651.Sherpa_CT10_llvvjj_ss_EW6_FSFup | 10000 | 237.66 | 0.042077  | 1.0 | 1.0 | Undefined  | 1.0 | 0.042077 | 
